fdc_id,data_type,description,food_category_id
335297,agricultural_acquisition,"Beans, Dry, Pink, 752 (0% moisture)",16
335298,agricultural_acquisition,"Beans, Dry, Pink, 486 (0% moisture)",16
335299,agricultural_acquisition,"Beans, Dry, Pink, 701 (0% moisture)",16
335300,agricultural_acquisition,"Beans, Dry, Pink, 433 (0% moisture)",16
335301,agricultural_acquisition,"Beans, Dry, Pink, 725 (0% moisture)",16
335302,agricultural_acquisition,"Beans, Dry, Pink, 448 (0% moisture)",16
335303,agricultural_acquisition,"Beans, Dry, Pink, 652 (0% moisture)",16
335304,agricultural_acquisition,"Beans, Dry, Pink, 354 (0% moisture)",16
335305,agricultural_acquisition,"Beans, Dry, Pink, 664 (0% moisture)",16
335306,foundation_food,"Beans, Dry, Pink (0% moisture)",16
335307,agricultural_acquisition,"Beans, Dry, Navy, 11F-8043 (0% moisture)",16
335308,agricultural_acquisition,"Beans, Dry, Navy, 11F-8162 (0% moisture)",16
335309,agricultural_acquisition,"Beans, Dry, Navy, 11F-8007 (0% moisture)",16
335310,agricultural_acquisition,"Beans, Dry, Navy, 11F-8195 (0% moisture)",16
335311,agricultural_acquisition,"Beans, Dry, Navy, 11F-8027 (0% moisture)",16
335312,agricultural_acquisition,"Beans, Dry, Navy, 11F-8165 (0% moisture)",16
335313,agricultural_acquisition,"Beans, Dry, Navy, 11F-8098 (0% moisture)",16
335314,agricultural_acquisition,"Beans, Dry, Navy, 11F-8107 (0% moisture)",16
335315,agricultural_acquisition,"Beans, Dry, Navy, 11F-8028 (0% moisture)",16
335316,agricultural_acquisition,"Beans, Dry, Navy, 11F-8179 (0% moisture)",16
335317,agricultural_acquisition,"Beans, Dry, Navy, 11F-8030 (0% moisture)",16
335318,agricultural_acquisition,"Beans, Dry, Navy, 11F-8143 (0% moisture)",16
335319,agricultural_acquisition,"Beans, Dry, Navy, 11F-8004 (0% moisture)",16
335320,agricultural_acquisition,"Beans, Dry, Navy, 11F-8183 (0% moisture)",16
335321,agricultural_acquisition,"Beans, Dry, Navy, 287 (0% moisture)",16
335322,agricultural_acquisition,"Beans, Dry, Navy, 613 (0% moisture)",16
335323,agricultural_acquisition,"Beans, Dry, Navy, 289 (0% moisture)",16
335324,agricultural_acquisition,"Beans, Dry, Navy, 560 (0% moisture)",16
335325,agricultural_acquisition,"Beans, Dry, Navy, 279 (0% moisture)",16
335326,agricultural_acquisition,"Beans, Dry, Navy, 586 (0% moisture)",16
335327,agricultural_acquisition,"Beans, Dry, Navy, 233 (0% moisture)",16
335328,agricultural_acquisition,"Beans, Dry, Navy, 584 (0% moisture)",16
335329,agricultural_acquisition,"Beans, Dry, Navy, 229 (0% moisture)",16
335330,agricultural_acquisition,"Beans, Dry, Navy, 603 (0% moisture)",16
335331,agricultural_acquisition,"Beans, Dry, Navy, 299 (0% moisture)",16
335332,agricultural_acquisition,"Beans, Dry, Navy, 585 (0% moisture)",16
335333,agricultural_acquisition,"Beans, Dry, Navy, 292 (0% moisture)",16
335334,agricultural_acquisition,"Beans, Dry, Navy, 576 (0% moisture)",16
335335,agricultural_acquisition,"Beans, Dry, Navy, 261 (0% moisture)",16
335336,agricultural_acquisition,"Beans, Dry, Navy, 582 (0% moisture)",16
335337,agricultural_acquisition,"Beans, Dry, Navy, 230 (0% moisture)",16
335338,agricultural_acquisition,"Beans, Dry, Navy, 557 (0% moisture)",16
335339,agricultural_acquisition,"Beans, Dry, Navy, 242 (0% moisture)",16
335340,agricultural_acquisition,"Beans, Dry, Navy, 556 (0% moisture)",16
335341,agricultural_acquisition,"Beans, Dry, Navy, 320 (0% moisture)",16
335342,agricultural_acquisition,"Beans, Dry, Navy, 595 (0% moisture)",16
335343,agricultural_acquisition,"Beans, Dry, Navy, 311 (0% moisture)",16
335344,agricultural_acquisition,"Beans, Dry, Navy, 578 (0% moisture)",16
335345,agricultural_acquisition,"Beans, Dry, Navy, 280 (0% moisture)",16
335346,agricultural_acquisition,"Beans, Dry, Navy, 598 (0% moisture)",16
335347,agricultural_acquisition,"Beans, Dry, Navy, 245 (0% moisture)",16
335348,agricultural_acquisition,"Beans, Dry, Navy, 605 (0% moisture)",16
335349,agricultural_acquisition,"Beans, Dry, Navy, 262 (0% moisture)",16
335350,agricultural_acquisition,"Beans, Dry, Navy, 588 (0% moisture)",16
335351,agricultural_acquisition,"Beans, Dry, Navy, 284 (0% moisture)",16
335352,agricultural_acquisition,"Beans, Dry, Navy, 599 (0% moisture)",16
335353,agricultural_acquisition,"Beans, Dry, Navy, 256 (0% moisture)",16
335354,agricultural_acquisition,"Beans, Dry, Navy, 524 (0% moisture)",16
335355,agricultural_acquisition,"Beans, Dry, Navy, 476 (0% moisture)",16
335356,agricultural_acquisition,"Beans, Dry, Navy, 260 (0% moisture)",16
335357,agricultural_acquisition,"Beans, Dry, Navy, 771 (0% moisture)",16
335358,agricultural_acquisition,"Beans, Dry, Navy, 627 (0% moisture)",16
335359,agricultural_acquisition,"Beans, Dry, Navy, 255 (0% moisture)",16
335360,agricultural_acquisition,"Beans, Dry, Navy, 568 (0% moisture)",16
335361,agricultural_acquisition,"Beans, Dry, Navy, 294 (0% moisture)",16
335362,agricultural_acquisition,"Beans, Dry, Navy, 589 (0% moisture)",16
335363,agricultural_acquisition,"Beans, Dry, Navy, 246 (0% moisture)",16
335364,agricultural_acquisition,"Beans, Dry, Navy, 587 (0% moisture)",16
335365,agricultural_acquisition,"Beans, Dry, Navy, 236 (0% moisture)",16
335366,agricultural_acquisition,"Beans, Dry, Navy, 530 (0% moisture)",16
335367,agricultural_acquisition,"Beans, Dry, Navy, 241 (0% moisture)",16
335368,agricultural_acquisition,"Beans, Dry, Navy, 554 (0% moisture)",16
335369,agricultural_acquisition,"Beans, Dry, Navy, 234 (0% moisture)",16
335370,agricultural_acquisition,"Beans, Dry, Navy, 626 (0% moisture)",16
335371,agricultural_acquisition,"Beans, Dry, Navy, 228 (0% moisture)",16
335372,agricultural_acquisition,"Beans, Dry, Navy, 623 (0% moisture)",16
335373,agricultural_acquisition,"Beans, Dry, Navy, 268 (0% moisture)",16
335374,agricultural_acquisition,"Beans, Dry, Navy, 548 (0% moisture)",16
335375,agricultural_acquisition,"Beans, Dry, Navy, 386 (0% moisture)",16
335376,agricultural_acquisition,"Beans, Dry, Navy, 719 (0% moisture)",16
335377,agricultural_acquisition,"Beans, Dry, Navy, 253 (0% moisture)",16
335378,agricultural_acquisition,"Beans, Dry, Navy, 523 (0% moisture)",16
335379,agricultural_acquisition,"Beans, Dry, Navy, 319 (0% moisture)",16
335380,agricultural_acquisition,"Beans, Dry, Navy, 609 (0% moisture)",16
335381,agricultural_acquisition,"Beans, Dry, Navy, 422 (0% moisture)",16
335382,agricultural_acquisition,"Beans, Dry, Navy, 313 (0% moisture)",16
335383,agricultural_acquisition,"Beans, Dry, Navy, 721 (0% moisture)",16
335384,agricultural_acquisition,"Beans, Dry, Navy, 561 (0% moisture)",16
335385,agricultural_acquisition,"Beans, Dry, Navy, 283 (0% moisture)",16
335386,agricultural_acquisition,"Beans, Dry, Navy, 525 (0% moisture)",16
335387,agricultural_acquisition,"Beans, Dry, Navy, 264 (0% moisture)",16
335388,agricultural_acquisition,"Beans, Dry, Navy, 567 (0% moisture)",16
335389,agricultural_acquisition,"Beans, Dry, Navy, 226 (0% moisture)",16
335390,agricultural_acquisition,"Beans, Dry, Navy, 558 (0% moisture)",16
335391,agricultural_acquisition,"Beans, Dry, Navy, 281 (0% moisture)",16
335392,agricultural_acquisition,"Beans, Dry, Navy, 546 (0% moisture)",16
335393,agricultural_acquisition,"Beans, Dry, Navy, 295 (0% moisture)",16
335394,agricultural_acquisition,"Beans, Dry, Navy, 543 (0% moisture)",16
335395,agricultural_acquisition,"Beans, Dry, Navy, 220 (0% moisture)",16
335396,agricultural_acquisition,"Beans, Dry, Navy, 521 (0% moisture)",16
335397,agricultural_acquisition,"Beans, Dry, Navy, 213 (0% moisture)",16
335398,agricultural_acquisition,"Beans, Dry, Navy, 628 (0% moisture)",16
335399,agricultural_acquisition,"Beans, Dry, Navy, 237 (0% moisture)",16
335400,agricultural_acquisition,"Beans, Dry, Navy, 532 (0% moisture)",16
335401,agricultural_acquisition,"Beans, Dry, Navy, 316 (0% moisture)",16
335402,agricultural_acquisition,"Beans, Dry, Navy, 535 (0% moisture)",16
335403,agricultural_acquisition,"Beans, Dry, Navy, 290 (0% moisture)",16
335404,agricultural_acquisition,"Beans, Dry, Navy, 539 (0% moisture)",16
335405,agricultural_acquisition,"Beans, Dry, Navy, 307 (0% moisture)",16
335406,agricultural_acquisition,"Beans, Dry, Navy, 614 (0% moisture)",16
335407,agricultural_acquisition,"Beans, Dry, Navy, 252 (0% moisture)",16
335408,agricultural_acquisition,"Beans, Dry, Navy, 565 (0% moisture)",16
335409,agricultural_acquisition,"Beans, Dry, Navy, 277 (0% moisture)",16
335410,agricultural_acquisition,"Beans, Dry, Navy, 559 (0% moisture)",16
335411,agricultural_acquisition,"Beans, Dry, Navy, 216 (0% moisture)",16
335412,agricultural_acquisition,"Beans, Dry, Navy, 541 (0% moisture)",16
335413,agricultural_acquisition,"Beans, Dry, Navy, 312 (0% moisture)",16
335414,agricultural_acquisition,"Beans, Dry, Navy, 551 (0% moisture)",16
335415,agricultural_acquisition,"Beans, Dry, Navy, 257 (0% moisture)",16
335416,agricultural_acquisition,"Beans, Dry, Navy, 555 (0% moisture)",16
335417,agricultural_acquisition,"Beans, Dry, Navy, 308 (0% moisture)",16
335418,agricultural_acquisition,"Beans, Dry, Navy, 612 (0% moisture)",16
335419,foundation_food,"Beans, Dry, Navy (0% moisture)",16
335420,agricultural_acquisition,"Beans, Dry, Light Red Kidney, 11F-8186 (0% moisture)",16
335421,agricultural_acquisition,"Beans, Dry, Light Red Kidney, 11F-8186 (0% moisture)",16
335422,foundation_food,"Beans, Dry, Light Red Kidney (0% moisture)",16
335423,agricultural_acquisition,"Beans, Dry, Brown, 351 (0% moisture)",16
335424,agricultural_acquisition,"Beans, Dry, Brown, 679 (0% moisture)",16
335425,foundation_food,"Beans, Dry, Brown (0% moisture)",16
335426,agricultural_acquisition,"Beans, Dry, Flor de Mayo, 443 (0% moisture)",16
335427,agricultural_acquisition,"Beans, Dry, Flor de Mayo, 823 (0% moisture)",16
335428,foundation_food,"Beans, Dry, Flor de Mayo (0% moisture)",16
335429,agricultural_acquisition,"Beans, Dry, Carioca, 11F-8001 (0% moisture)",16
335430,agricultural_acquisition,"Beans, Dry, Carioca, 11F-8104 (0% moisture)",16
335431,agricultural_acquisition,"Beans, Dry, Carioca, 217 (0% moisture)",16
335432,agricultural_acquisition,"Beans, Dry, Carioca, 622 (0% moisture)",16
335433,foundation_food,"Beans, Dry, Carioca (0% moisture)",16
335434,agricultural_acquisition,"Beans, Dry, Tan, 11F-8005 (0% moisture)",16
335435,agricultural_acquisition,"Beans, Dry, Tan, 11F-8175 (0% moisture)",16
335436,agricultural_acquisition,"Beans, Dry, Tan, 11F-8042 (0% moisture)",16
335437,agricultural_acquisition,"Beans, Dry, Tan, 11F-8148 (0% moisture)",16
335438,agricultural_acquisition,"Beans, Dry, Tan, 302 (0% moisture)",16
335439,agricultural_acquisition,"Beans, Dry, Tan, 540 (0% moisture)",16
335440,agricultural_acquisition,"Beans, Dry, Tan, 231 (0% moisture)",16
335441,agricultural_acquisition,"Beans, Dry, Tan, 577 (0% moisture)",16
335442,foundation_food,"Beans, Dry, Tan (0% moisture)",16
335443,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8006 (0% moisture)",16
335444,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8106 (0% moisture)",16
335445,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8091 (0% moisture)",16
335446,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8147 (0% moisture)",16
335447,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8075 (0% moisture)",16
335448,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8157 (0% moisture)",16
335449,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8096 (0% moisture)",16
335450,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8191 (0% moisture)",16
335451,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8012 (0% moisture)",16
335452,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8170 (0% moisture)",16
335453,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8099 (0% moisture)",16
335454,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8114 (0% moisture)",16
335455,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8024 (0% moisture)",16
335456,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8151 (0% moisture)",16
335457,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8081 (0% moisture)",16
335458,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8133 (0% moisture)",16
335459,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8035 (0% moisture)",16
335460,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8164 (0% moisture)",16
335461,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8048 (0% moisture)",16
335462,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8144 (0% moisture)",16
335463,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8088 (0% moisture)",16
335464,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8159 (0% moisture)",16
335465,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8069 (0% moisture)",16
335466,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8101 (0% moisture)",16
335467,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8089 (0% moisture)",16
335468,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8167 (0% moisture)",16
335469,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8094 (0% moisture)",16
335470,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8121 (0% moisture)",16
335471,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8049 (0% moisture)",16
335472,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8176 (0% moisture)",16
335473,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8095 (0% moisture)",16
335474,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8173 (0% moisture)",16
335475,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8038 (0% moisture)",16
335476,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8196 (0% moisture)",16
335477,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8047 (0% moisture)",16
335478,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8108 (0% moisture)",16
335479,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8031 (0% moisture)",16
335480,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8120 (0% moisture)",16
335481,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8078 (0% moisture)",16
335482,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8100 (0% moisture)",16
335483,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8032 (0% moisture)",16
335484,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8109 (0% moisture)",16
335485,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8037 (0% moisture)",16
335486,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8182 (0% moisture)",16
335487,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8054 (0% moisture)",16
335488,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8181 (0% moisture)",16
335489,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8055 (0% moisture)",16
335490,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8166 (0% moisture)",16
335491,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8079 (0% moisture)",16
335492,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8118 (0% moisture)",16
335493,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8026 (0% moisture)",16
335494,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8103 (0% moisture)",16
335495,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8070 (0% moisture)",16
335496,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8198 (0% moisture)",16
335497,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8083 (0% moisture)",16
335498,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8126 (0% moisture)",16
335499,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8076 (0% moisture)",16
335500,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8178 (0% moisture)",16
335501,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8065 (0% moisture)",16
335502,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8102 (0% moisture)",16
335503,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8072 (0% moisture)",16
335504,agricultural_acquisition,"Beans, Dry, Pinto, 11F-8189 (0% moisture)",16
335505,agricultural_acquisition,"Beans, Dry, Pinto, 465 (0% moisture)",16
335506,agricultural_acquisition,"Beans, Dry, Pinto, 761 (0% moisture)",16
335507,agricultural_acquisition,"Beans, Dry, Pinto, 435 (0% moisture)",16
335508,agricultural_acquisition,"Beans, Dry, Pinto, 743 (0% moisture)",16
335509,agricultural_acquisition,"Beans, Dry, Pinto, 326 (0% moisture)",16
335510,agricultural_acquisition,"Beans, Dry, Pinto, 667 (0% moisture)",16
335511,agricultural_acquisition,"Beans, Dry, Pinto, 365 (0% moisture)",16
335512,agricultural_acquisition,"Beans, Dry, Pinto, 696 (0% moisture)",16
335513,agricultural_acquisition,"Beans, Dry, Pinto, 334 (0% moisture)",16
335514,agricultural_acquisition,"Beans, Dry, Pinto, 684 (0% moisture)",16
335515,agricultural_acquisition,"Beans, Dry, Pinto, 360 (0% moisture)",16
335516,agricultural_acquisition,"Beans, Dry, Pinto, 784 (0% moisture)",16
335517,agricultural_acquisition,"Beans, Dry, Pinto, 436 (0% moisture)",16
335518,agricultural_acquisition,"Beans, Dry, Pinto, 825 (0% moisture)",16
335519,agricultural_acquisition,"Beans, Dry, Pinto, 377 (0% moisture)",16
335520,agricultural_acquisition,"Beans, Dry, Pinto, 805 (0% moisture)",16
335521,agricultural_acquisition,"Beans, Dry, Pinto, 462 (0% moisture)",16
335522,agricultural_acquisition,"Beans, Dry, Pinto, 633 (0% moisture)",16
335523,agricultural_acquisition,"Beans, Dry, Pinto, 270 (0% moisture)",16
335524,agricultural_acquisition,"Beans, Dry, Pinto, 442 (0% moisture)",16
335525,agricultural_acquisition,"Beans, Dry, Pinto, 591 (0% moisture)",16
335526,agricultural_acquisition,"Beans, Dry, Pinto, 814 (0% moisture)",16
335527,agricultural_acquisition,"Beans, Dry, Pinto, 503 (0% moisture)",16
335528,agricultural_acquisition,"Beans, Dry, Pinto, 676 (0% moisture)",16
335529,agricultural_acquisition,"Beans, Dry, Pinto, 356 (0% moisture)",16
335530,agricultural_acquisition,"Beans, Dry, Pinto, 816 (0% moisture)",16
335531,agricultural_acquisition,"Beans, Dry, Pinto, 218 (0% moisture)",16
335532,agricultural_acquisition,"Beans, Dry, Pinto, 563 (0% moisture)",16
335533,agricultural_acquisition,"Beans, Dry, Pinto, 366 (0% moisture)",16
335534,agricultural_acquisition,"Beans, Dry, Pinto, 717 (0% moisture)",16
335535,agricultural_acquisition,"Beans, Dry, Pinto, 437 (0% moisture)",16
335536,agricultural_acquisition,"Beans, Dry, Pinto, 657 (0% moisture)",16
335537,agricultural_acquisition,"Beans, Dry, Pinto, 456 (0% moisture)",16
335538,agricultural_acquisition,"Beans, Dry, Pinto, 700 (0% moisture)",16
335539,agricultural_acquisition,"Beans, Dry, Pinto, 394 (0% moisture)",16
335540,agricultural_acquisition,"Beans, Dry, Pinto, 735 (0% moisture)",16
335541,agricultural_acquisition,"Beans, Dry, Pinto, 391 (0% moisture)",16
335542,agricultural_acquisition,"Beans, Dry, Pinto, 702 (0% moisture)",16
335543,agricultural_acquisition,"Beans, Dry, Pinto, 361 (0% moisture)",16
335544,agricultural_acquisition,"Beans, Dry, Pinto, 747 (0% moisture)",16
335545,agricultural_acquisition,"Beans, Dry, Pinto, 358 (0% moisture)",16
335546,agricultural_acquisition,"Beans, Dry, Pinto, 720 (0% moisture)",16
335547,agricultural_acquisition,"Beans, Dry, Pinto, 398 (0% moisture)",16
335548,agricultural_acquisition,"Beans, Dry, Pinto, 765 (0% moisture)",16
335549,agricultural_acquisition,"Beans, Dry, Pinto, 516 (0% moisture)",16
335550,agricultural_acquisition,"Beans, Dry, Pinto, 776 (0% moisture)",16
335551,agricultural_acquisition,"Beans, Dry, Pinto, 389 (0% moisture)",16
335552,agricultural_acquisition,"Beans, Dry, Pinto, 736 (0% moisture)",16
